VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2024-05-01T05:38:07.000+05:30,2024-05-01T05:46:28.000+05:30,1,1.91,1,N,88,232,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T05:59:23.000+05:30,2024-05-01T06:12:33.000+05:30,1,2.95,1,N,88,79,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
2,2024-05-01T06:18:05.000+05:30,2024-05-01T06:26:08.000+05:30,1,1.52,1,N,234,170,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T05:49:57.000+05:30,2024-05-02T05:17:59.000+05:30,1,3.84,1,N,138,92,1,13,0.5,0.5,3.11,0,0.3,18.66,0,1.25
1,2024-05-01T05:58:10.000+05:30,2024-05-01T06:15:22.000+05:30,1,3.4,1,N,230,41,1,14,3,0.5,3.55,0,0.3,21.35,2.5,0
2,2024-05-01T05:43:02.000+05:30,2024-05-01T05:49:50.000+05:30,2,1.98,1,N,68,142,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T05:52:36.000+05:30,2024-05-01T06:00:47.000+05:30,2,1.33,1,N,239,143,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:09:54.000+05:30,2024-05-01T06:34:19.000+05:30,2,7.06,1,N,48,157,1,24,0.5,0.5,8.59,6.55,0.3,42.94,2.5,0
2,2024-05-01T05:39:23.000+05:30,2024-05-01T06:09:58.000+05:30,1,18.34,2,N,132,42,1,52,0,0.5,13.02,8.55,0.3,78.12,2.5,1.25
2,2024-05-01T05:33:21.000+05:30,2024-05-01T05:38:35.000+05:30,1,1.07,1,N,68,90,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:41:22.000+05:30,2024-05-01T05:56:18.000+05:30,1,2.43,1,N,186,148,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
2,2024-05-01T05:58:04.000+05:30,2024-05-01T06:10:16.000+05:30,1,3.13,1,N,148,162,1,11.5,0.5,0.5,1.53,0,0.3,16.83,2.5,0
2,2024-05-01T06:19:33.000+05:30,2024-05-01T06:32:34.000+05:30,1,5.34,1,N,229,87,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5,0
1,2024-05-01T05:34:12.000+05:30,2024-05-01T05:53:22.000+05:30,1,10.1,1,N,138,229,1,28.5,4.25,0.5,8,6.55,0.3,48.1,2.5,1.25
1,2024-05-01T05:54:53.000+05:30,2024-05-01T06:03:59.000+05:30,3,1.6,1,N,229,48,1,8,3,0.5,0,0,0.3,11.8,2.5,0
1,2024-05-01T06:21:56.000+05:30,2024-05-01T06:41:54.000+05:30,2,3.8,1,N,158,161,1,15.5,3,0.5,5,0,0.3,24.3,2.5,0
2,2024-05-01T06:02:39.000+05:30,2024-05-01T06:10:51.000+05:30,1,2.11,1,N,142,236,1,8.5,0.5,0.5,2.21,0,0.3,14.51,2.5,0
2,2024-05-01T06:16:38.000+05:30,2024-05-01T06:20:27.000+05:30,1,0.7,1,N,263,141,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0
1,2024-05-01T05:36:29.000+05:30,2024-05-01T05:53:47.000+05:30,2,2.3,1,N,148,234,1,13,3,0.5,1.5,0,0.3,18.3,2.5,0
1,2024-05-01T06:00:47.000+05:30,2024-05-01T06:16:41.000+05:30,3,3,1,Y,164,140,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5,0
2,2024-05-01T05:38:19.000+05:30,2024-05-01T05:45:48.000+05:30,1,1.09,1,N,148,249,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T05:47:04.000+05:30,2024-05-01T05:55:29.000+05:30,1,1.47,1,N,249,164,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:00:13.000+05:30,2024-05-01T06:15:52.000+05:30,1,3.14,1,N,164,231,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,2024-05-01T06:17:19.000+05:30,2024-05-01T06:37:15.000+05:30,1,3.22,1,N,231,164,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0
2,2024-05-01T05:39:33.000+05:30,2024-05-01T05:49:19.000+05:30,1,1.57,1,N,229,48,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0
2,2024-05-01T05:53:10.000+05:30,2024-05-01T06:28:10.000+05:30,1,6.31,1,N,230,223,1,26,0.5,0.5,8.94,0,0.3,38.74,2.5,0
1,2024-05-01T06:21:42.000+05:30,2024-05-01T06:43:31.000+05:30,1,14.7,1,N,132,226,1,40.5,1.75,0.5,7.75,0,0.3,50.8,0,1.25
2,2024-05-01T05:42:53.000+05:30,2024-05-01T05:48:20.000+05:30,1,0.81,1,N,264,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:55:01.000+05:30,2024-05-01T06:02:38.000+05:30,2,1.02,1,N,162,233,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:27:05.000+05:30,2024-05-01T06:36:45.000+05:30,2,2.05,1,N,164,141,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
1,2024-05-01T05:43:13.000+05:30,2024-05-01T05:54:36.000+05:30,2,2.2,1,N,68,48,1,10.5,3,0.5,2.57,0,0.3,16.87,2.5,0
1,2024-05-01T06:05:03.000+05:30,2024-05-01T06:13:58.000+05:30,1,1.9,1,N,246,50,1,9,3,0.5,3.8,0,0.3,16.6,2.5,0
1,2024-05-01T06:26:09.000+05:30,2024-05-01T06:33:50.000+05:30,1,1.7,1,N,246,48,1,7.5,3,0.5,2,0,0.3,13.3,2.5,0
